conversation_id,model_a,model_b,winner,language,timestamp,tokens_in,tokens_out,latency_ms,cost_usd
lmsys_0004189,claude-3-opus,palm-2,tie,Japanese,2026-05-22T09:54:38.238241Z,296,794,506,0.003537
lmsys_0004190,gpt-4,davinci-003,tie,English,2026-06-01T00:04:12.238241Z,1274,957,666,0.001016
lmsys_0004191,llama-2-70b,claude-3-opus,tie,Japanese,2026-06-10T07:26:36.238241Z,927,1410,855,0.004222
lmsys_0004192,gpt-4,gemini-pro,model_a,Spanish,2026-06-09T11:11:36.238241Z,1733,405,543,0.002192
lmsys_0004193,llama-2-70b,mistral-large,tie,German,2026-05-22T15:31:17.238241Z,1008,673,1006,3.8e-05
lmsys_0004194,claude-3-5-sonnet,claude-3-opus,model_a,Chinese,2026-05-19T13:19:47.238241Z,1633,793,341,0.002255
lmsys_0004195,gemini-pro,llama-2-70b,model_a,German,2026-05-20T12:53:29.238241Z,107,199,418,0.002353
lmsys_0004196,llama-2-70b,mistral-large,model_b,English,2026-05-16T00:11:54.238241Z,1169,842,1165,7.3e-05
lmsys_0004197,davinci-003,gpt-4-turbo,tie,Spanish,2026-05-18T04:31:05.238241Z,1060,662,683,0.002718
lmsys_0004198,llama-2-70b,gpt-3.5-turbo,tie,Chinese,2026-05-18T06:35:24.238241Z,292,1430,1386,6.5e-05
lmsys_0004199,gemini-pro,llama-2-70b,model_b,German,2026-06-01T05:53:51.238241Z,1690,176,1889,7e-05
lmsys_0004200,llama-2-70b,mistral-large,model_b,English,2026-05-30T12:42:43.238241Z,1552,858,998,4.1e-05
lmsys_0004201,mistral-large,claude-3-5-sonnet,model_b,Japanese,2026-05-18T01:39:49.238241Z,473,639,675,0.003856
lmsys_0004202,gemini-pro,claude-3-opus,tie,Chinese,2026-05-16T05:40:45.238241Z,899,1413,753,0.00165
lmsys_0004203,davinci-003,gpt-3.5-turbo,model_a,French,2026-06-09T20:33:54.238241Z,1312,1329,414,0.002092
lmsys_0004204,gpt-4,davinci-003,model_a,Chinese,2026-05-15T10:28:33.238241Z,911,1346,475,0.009283
lmsys_0004205,claude-3-5-sonnet,llama-2-70b,model_b,German,2026-06-03T21:32:12.238241Z,368,1143,962,6.2e-05
lmsys_0004206,davinci-003,gpt-4-turbo,model_b,English,2026-06-01T09:36:06.238241Z,798,104,336,0.003786
lmsys_0004207,claude-3-opus,claude-3-5-sonnet,model_b,Spanish,2026-05-24T19:39:17.238241Z,877,1347,536,0.003344
lmsys_0004208,llama-2-70b,palm-2,tie,German,2026-06-05T16:58:26.238241Z,1438,283,629,0.003551
lmsys_0004209,llama-2-70b,palm-2,tie,French,2026-05-22T07:30:59.238241Z,1275,1027,1558,1e-06
lmsys_0004210,gpt-3.5-turbo,claude-3-5-sonnet,model_b,Japanese,2026-05-21T05:31:00.238241Z,1057,1370,547,0.001974
lmsys_0004211,davinci-003,llama-2-70b,tie,German,2026-06-10T04:13:38.238241Z,491,762,550,0.002971
lmsys_0004212,claude-3-opus,llama-2-70b,model_a,French,2026-05-15T05:47:00.238241Z,1260,523,676,0.005337
lmsys_0004213,gpt-3.5-turbo,palm-2,tie,Japanese,2026-06-05T03:31:39.238241Z,614,1133,286,0.001335
lmsys_0004214,gpt-3.5-turbo,gpt-4-turbo,model_a,German,2026-05-20T08:27:40.238241Z,65,792,241,0.001987
lmsys_0004215,claude-3-opus,llama-2-70b,model_b,Japanese,2026-05-20T10:51:26.238241Z,873,88,1712,4e-06
lmsys_0004216,davinci-003,mistral-large,tie,Spanish,2026-05-21T16:54:43.238241Z,1042,951,549,8.4e-05
lmsys_0004217,gpt-4,gpt-3.5-turbo,model_a,Japanese,2026-06-11T08:53:25.238241Z,1843,843,473,0.008262
lmsys_0004218,gpt-3.5-turbo,gpt-4,model_b,English,2026-05-24T09:07:45.238241Z,878,280,328,0.005502
lmsys_0004219,claude-3-5-sonnet,palm-2,model_a,English,2026-05-26T20:27:42.238241Z,1340,668,397,0.001491
lmsys_0004220,palm-2,gpt-3.5-turbo,tie,French,2026-05-28T10:26:24.238241Z,1544,1270,441,0.001762
lmsys_0004221,palm-2,gpt-4-turbo,tie,German,2026-06-04T22:05:30.238241Z,272,780,381,0.002807
lmsys_0004222,claude-3-opus,palm-2,model_a,Japanese,2026-05-20T04:47:54.238241Z,1439,221,868,0.0054
lmsys_0004223,gpt-4-turbo,palm-2,tie,English,2026-05-30T21:09:08.238241Z,280,598,678,0.003579
lmsys_0004224,claude-3-opus,gpt-3.5-turbo,model_a,English,2026-06-05T17:07:41.238241Z,1619,1182,518,0.004754
lmsys_0004225,gpt-3.5-turbo,palm-2,model_a,English,2026-06-06T07:58:36.238241Z,668,999,170,0.001854
lmsys_0004226,gpt-3.5-turbo,llama-2-70b,model_a,Japanese,2026-06-04T12:55:05.238241Z,258,281,334,0.001535
lmsys_0004227,gpt-4-turbo,palm-2,model_b,English,2026-05-26T09:26:14.238241Z,1442,477,395,0.002673
lmsys_0004228,claude-3-5-sonnet,llama-2-70b,model_b,English,2026-05-22T13:32:59.238241Z,1598,191,1583,3.1e-05
lmsys_0004229,gemini-pro,llama-2-70b,tie,German,2026-05-20T19:50:19.238241Z,666,798,523,0.001408
lmsys_0004230,claude-3-opus,gpt-4,tie,Spanish,2026-05-26T04:05:16.238241Z,1318,795,663,0.002091
lmsys_0004231,gpt-3.5-turbo,gpt-4,model_a,English,2026-05-16T08:37:49.238241Z,1482,472,499,0.000591
lmsys_0004232,davinci-003,palm-2,model_a,English,2026-05-29T16:16:50.238241Z,1453,415,292,0.001553
lmsys_0004233,mistral-large,claude-3-5-sonnet,tie,Japanese,2026-05-15T04:33:40.238241Z,539,228,761,0.004125
lmsys_0004234,gpt-3.5-turbo,claude-3-5-sonnet,tie,Japanese,2026-06-01T01:48:11.238241Z,1070,1145,274,0.001611
lmsys_0004235,palm-2,gpt-4-turbo,tie,Japanese,2026-05-18T21:34:04.238241Z,1717,1043,280,0.003689
lmsys_0004236,gemini-pro,gpt-4-turbo,model_a,Spanish,2026-05-30T02:09:14.238241Z,345,1310,486,0.0024
lmsys_0004237,palm-2,llama-2-70b,model_a,Japanese,2026-05-31T01:30:46.238241Z,544,917,704,0.001456
lmsys_0004238,davinci-003,mistral-large,model_a,French,2026-05-19T15:37:27.238241Z,444,263,661,0.00249
lmsys_0004239,mistral-large,gpt-4-turbo,tie,Chinese,2026-05-17T14:40:56.238241Z,538,438,494,0.004455
lmsys_0004240,gpt-4,mistral-large,model_a,Japanese,2026-05-29T02:39:02.238241Z,1101,873,308,0.009621
lmsys_0004241,gpt-3.5-turbo,gpt-4,tie,Spanish,2026-06-06T03:25:20.238241Z,431,528,155,0.001184
lmsys_0004242,gemini-pro,mistral-large,tie,Chinese,2026-05-30T15:48:06.238241Z,1214,1399,1095,1.1e-05
lmsys_0004243,gemini-pro,claude-3-5-sonnet,model_a,English,2026-05-18T21:01:18.238241Z,1516,69,637,0.001607
lmsys_0004244,gemini-pro,gpt-3.5-turbo,tie,German,2026-05-20T21:41:32.238241Z,919,1477,375,0.000708
lmsys_0004245,mistral-large,palm-2,model_b,French,2026-06-03T19:02:57.238241Z,948,272,820,0.002367
lmsys_0004246,mistral-large,llama-2-70b,tie,Japanese,2026-06-04T22:58:36.238241Z,1595,476,627,2.8e-05
lmsys_0004247,claude-3-5-sonnet,palm-2,model_b,English,2026-05-14T12:57:44.238241Z,1313,115,827,0.002685
lmsys_0004248,claude-3-5-sonnet,mistral-large,model_a,Japanese,2026-05-31T19:21:29.238241Z,729,536,634,0.004605
lmsys_0004249,palm-2,gpt-4-turbo,tie,German,2026-05-29T22:33:53.238241Z,1350,1137,888,0.001587
lmsys_0004250,gemini-pro,llama-2-70b,model_a,German,2026-06-08T12:59:13.238241Z,1912,1042,670,0.000589
lmsys_0004251,davinci-003,gpt-3.5-turbo,model_a,Chinese,2026-05-15T17:43:25.238241Z,1506,28,359,0.001346
lmsys_0004252,gpt-4,claude-3-opus,tie,Japanese,2026-06-05T08:29:49.238241Z,1877,944,470,0.003918
lmsys_0004253,davinci-003,llama-2-70b,model_a,English,2026-06-11T09:35:06.238241Z,255,1263,656,0.00112
lmsys_0004254,mistral-large,llama-2-70b,model_a,German,2026-06-06T03:50:52.238241Z,1847,379,1372,7.8e-05
lmsys_0004255,gpt-3.5-turbo,davinci-003,model_b,Japanese,2026-05-25T16:08:40.238241Z,697,239,501,0.001239
lmsys_0004256,claude-3-5-sonnet,palm-2,model_a,German,2026-05-22T09:33:14.238241Z,653,460,522,0.002486
lmsys_0004257,mistral-large,gpt-4-turbo,model_a,Chinese,2026-05-25T06:23:45.238241Z,1672,242,802,1.1e-05
lmsys_0004258,gemini-pro,llama-2-70b,tie,Spanish,2026-05-18T18:00:39.238241Z,1405,1349,564,0.002883
lmsys_0004259,gemini-pro,claude-3-5-sonnet,model_b,Japanese,2026-06-04T23:08:50.238241Z,363,525,504,0.003986
lmsys_0004260,gemini-pro,palm-2,model_a,French,2026-06-08T20:27:05.238241Z,1278,1266,609,0.002224
lmsys_0004261,gpt-3.5-turbo,llama-2-70b,model_b,Chinese,2026-06-11T14:53:45.238241Z,21,1171,759,5.6e-05
lmsys_0004262,gpt-4,mistral-large,model_a,French,2026-05-19T16:35:16.238241Z,132,604,488,0.003257
lmsys_0004263,palm-2,llama-2-70b,model_a,French,2026-06-09T14:08:07.238241Z,764,1310,499,0.001241
lmsys_0004264,gpt-3.5-turbo,gpt-4,tie,French,2026-05-13T09:52:26.238241Z,750,802,274,0.005729
lmsys_0004265,mistral-large,llama-2-70b,tie,German,2026-06-09T19:31:59.238241Z,1441,1095,997,3.4e-05
lmsys_0004266,claude-3-opus,gpt-3.5-turbo,model_b,German,2026-05-21T03:35:06.238241Z,903,155,373,0.001748
lmsys_0004267,palm-2,davinci-003,model_b,German,2026-05-28T16:43:29.238241Z,377,1385,582,0.001479
lmsys_0004268,davinci-003,gpt-4,tie,German,2026-06-01T01:19:20.238241Z,694,786,472,0.004867
lmsys_0004269,mistral-large,llama-2-70b,tie,Spanish,2026-05-31T23:39:51.238241Z,1538,1256,1883,9.5e-05
lmsys_0004270,gpt-4-turbo,palm-2,tie,Chinese,2026-05-28T23:48:29.238241Z,1455,408,513,0.002717
lmsys_0004271,gpt-4-turbo,claude-3-5-sonnet,model_a,English,2026-06-08T06:04:53.238241Z,1811,1250,458,0.002833
lmsys_0004272,claude-3-5-sonnet,gpt-4,tie,Chinese,2026-05-22T12:43:50.238241Z,1661,220,500,0.006683
lmsys_0004273,gemini-pro,gpt-3.5-turbo,model_b,Spanish,2026-05-23T05:07:46.238241Z,216,363,299,0.001623
lmsys_0004274,claude-3-opus,claude-3-5-sonnet,tie,Japanese,2026-06-06T23:07:19.238241Z,1076,1492,900,0.004017
lmsys_0004275,davinci-003,gpt-4-turbo,tie,French,2026-05-24T22:07:23.238241Z,569,76,594,0.002723
lmsys_0004276,gpt-4-turbo,gpt-4,tie,Chinese,2026-05-25T13:39:52.238241Z,668,922,471,0.002546
lmsys_0004277,claude-3-opus,gpt-3.5-turbo,tie,Japanese,2026-06-07T11:57:04.238241Z,1083,1497,770,0.005533
lmsys_0004278,claude-3-5-sonnet,gemini-pro,model_a,German,2026-05-18T18:52:58.238241Z,70,814,388,0.001289
lmsys_0004279,llama-2-70b,gpt-3.5-turbo,model_a,English,2026-06-01T18:48:20.238241Z,1299,400,1531,9.8e-05
lmsys_0004280,gpt-4,mistral-large,tie,Spanish,2026-05-25T03:46:08.238241Z,707,1277,539,0.009084
lmsys_0004281,gpt-4,llama-2-70b,model_a,German,2026-05-22T18:38:01.238241Z,1701,544,478,0.003372
lmsys_0004282,gpt-3.5-turbo,claude-3-opus,model_a,Spanish,2026-05-25T04:07:01.238241Z,990,934,381,0.001764
lmsys_0004283,gpt-4-turbo,llama-2-70b,tie,Japanese,2026-06-06T18:30:09.238241Z,1263,34,1316,3.1e-05
lmsys_0004284,gpt-3.5-turbo,claude-3-opus,tie,Spanish,2026-05-31T00:04:38.238241Z,277,271,861,0.002697
lmsys_0004285,llama-2-70b,mistral-large,model_b,French,2026-06-10T20:27:51.238241Z,1804,735,1138,3.9e-05
lmsys_0004286,claude-3-opus,gemini-pro,model_a,German,2026-05-31T04:25:57.238241Z,617,179,775,0.004944
lmsys_0004287,palm-2,gpt-4-turbo,model_b,English,2026-06-08T13:44:17.238241Z,1978,142,605,0.001442
lmsys_0004288,gpt-4,gemini-pro,model_a,French,2026-06-02T01:57:36.238241Z,501,1265,307,0.008513
lmsys_0004289,palm-2,claude-3-opus,model_b,Chinese,2026-06-11T21:14:31.238241Z,805,469,673,0.005892
lmsys_0004290,gemini-pro,claude-3-opus,model_a,English,2026-06-11T15:13:27.238241Z,725,967,475,0.002179
lmsys_0004291,palm-2,gpt-3.5-turbo,tie,Spanish,2026-06-09T02:41:23.238241Z,1139,606,397,0.000951
lmsys_0004292,gpt-4-turbo,davinci-003,tie,English,2026-06-11T07:28:59.238241Z,288,936,535,0.001559
lmsys_0004293,gpt-4-turbo,mistral-large,model_b,Spanish,2026-06-09T19:43:35.238241Z,797,955,1346,3.3e-05
lmsys_0004294,mistral-large,gpt-3.5-turbo,tie,Chinese,2026-05-16T16:08:14.238241Z,186,871,782,9.2e-05
lmsys_0004295,davinci-003,mistral-large,model_b,Spanish,2026-05-15T09:35:51.238241Z,463,42,903,4.7e-05
lmsys_0004296,gpt-3.5-turbo,claude-3-5-sonnet,tie,Japanese,2026-05-16T10:53:18.238241Z,352,526,389,0.004415
lmsys_0004297,gemini-pro,mistral-large,model_b,English,2026-05-29T04:37:34.238241Z,1943,1190,528,8.2e-05
lmsys_0004298,gpt-4,gpt-4-turbo,model_b,Spanish,2026-05-18T00:29:14.238241Z,1535,1281,448,0.003257
lmsys_0004299,mistral-large,claude-3-opus,model_a,German,2026-06-11T20:48:01.238241Z,1387,870,824,8.6e-05
lmsys_0004300,gpt-4-turbo,claude-3-5-sonnet,model_b,German,2026-05-18T08:57:04.238241Z,151,479,585,0.001288
lmsys_0004301,gpt-4-turbo,palm-2,tie,German,2026-06-11T04:29:03.238241Z,483,1360,515,0.002633
lmsys_0004302,gpt-4,llama-2-70b,model_a,Japanese,2026-05-29T20:38:55.238241Z,1911,468,534,0.008657
lmsys_0004303,mistral-large,gemini-pro,tie,French,2026-06-04T11:25:12.238241Z,177,1122,1184,1.2e-05
lmsys_0004304,llama-2-70b,davinci-003,tie,English,2026-05-29T02:01:50.238241Z,1038,216,473,0.001333
lmsys_0004305,davinci-003,mistral-large,model_b,French,2026-06-03T23:31:20.238241Z,251,1131,1434,7.2e-05
lmsys_0004306,gpt-4-turbo,gpt-3.5-turbo,model_a,French,2026-05-24T15:54:01.238241Z,1982,798,307,0.004947
lmsys_0004307,gpt-3.5-turbo,gemini-pro,model_b,Spanish,2026-05-28T19:33:54.238241Z,1159,232,536,0.000557
lmsys_0004308,gemini-pro,claude-3-opus,tie,French,2026-06-07T04:54:29.238241Z,862,151,610,0.004317
lmsys_0004309,mistral-large,gemini-pro,tie,French,2026-05-16T06:05:57.238241Z,1614,632,515,0.000865
lmsys_0004310,gpt-3.5-turbo,mistral-large,tie,French,2026-05-20T14:42:25.238241Z,87,104,578,3e-06
lmsys_0004311,gpt-3.5-turbo,gemini-pro,tie,Chinese,2026-05-16T14:57:51.238241Z,818,1012,719,0.002423
lmsys_0004312,mistral-large,davinci-003,tie,English,2026-05-17T22:45:49.238241Z,1675,373,1408,7.2e-05
lmsys_0004313,llama-2-70b,claude-3-opus,model_a,French,2026-05-20T05:49:37.238241Z,118,197,1321,9.1e-05
lmsys_0004314,claude-3-5-sonnet,llama-2-70b,model_a,Japanese,2026-05-27T11:26:36.238241Z,1669,38,614,0.00464
lmsys_0004315,davinci-003,mistral-large,tie,Japanese,2026-06-03T17:16:21.238241Z,581,1419,514,0.001386
lmsys_0004316,mistral-large,gemini-pro,model_b,French,2026-05-26T00:05:47.238241Z,1831,806,478,0.001201
lmsys_0004317,davinci-003,gpt-4,model_a,Spanish,2026-05-27T06:39:14.238241Z,266,165,666,0.002456
lmsys_0004318,gemini-pro,gpt-4-turbo,tie,Chinese,2026-05-29T20:30:33.238241Z,235,906,511,0.002359
lmsys_0004319,gpt-3.5-turbo,mistral-large,model_b,English,2026-06-07T09:29:17.238241Z,1990,448,1251,8.6e-05
lmsys_0004320,gpt-4,claude-3-opus,model_a,English,2026-05-20T16:49:24.238241Z,837,703,326,0.004356
lmsys_0004321,mistral-large,llama-2-70b,tie,Chinese,2026-05-30T08:57:40.238241Z,740,207,1650,1.1e-05
lmsys_0004322,davinci-003,gpt-3.5-turbo,model_a,German,2026-05-22T18:53:06.238241Z,1305,1257,493,0.002022
lmsys_0004323,llama-2-70b,mistral-large,model_b,German,2026-05-20T05:48:26.238241Z,1685,1478,1391,8e-06
lmsys_0004324,claude-3-opus,gpt-4-turbo,tie,Spanish,2026-05-28T02:15:59.238241Z,595,111,564,0.004149
lmsys_0004325,claude-3-5-sonnet,palm-2,model_b,English,2026-05-13T05:39:38.238241Z,1563,918,353,0.001309
lmsys_0004326,davinci-003,llama-2-70b,model_b,Spanish,2026-05-15T20:21:25.238241Z,291,1373,611,1e-06
lmsys_0004327,gpt-3.5-turbo,gemini-pro,tie,French,2026-05-30T11:12:23.238241Z,1725,1479,797,0.002155
lmsys_0004328,gpt-4-turbo,mistral-large,tie,Spanish,2026-05-18T01:29:30.238241Z,1193,1168,1218,6.1e-05
lmsys_0004329,gpt-3.5-turbo,claude-3-opus,model_a,Japanese,2026-05-18T14:43:02.238241Z,1897,1161,418,0.001431
lmsys_0004330,palm-2,gemini-pro,tie,English,2026-05-17T22:29:59.238241Z,507,419,621,0.002376
lmsys_0004331,claude-3-opus,gpt-4,model_a,German,2026-05-28T21:52:50.238241Z,524,995,733,0.005415
lmsys_0004332,gpt-4-turbo,llama-2-70b,model_a,Spanish,2026-06-07T07:20:56.238241Z,515,1316,346,0.002597
lmsys_0004333,davinci-003,gpt-4-turbo,model_b,Spanish,2026-06-05T02:07:28.238241Z,319,623,462,0.002623
lmsys_0004334,gpt-3.5-turbo,gpt-4,model_a,Spanish,2026-05-25T06:27:04.238241Z,1802,879,302,0.001179
lmsys_0004335,claude-3-opus,gpt-4-turbo,model_a,English,2026-05-28T15:00:12.238241Z,775,270,598,0.003175
lmsys_0004336,llama-2-70b,palm-2,model_a,Chinese,2026-06-10T09:20:40.238241Z,500,1236,1453,8e-05
lmsys_0004337,mistral-large,claude-3-opus,tie,German,2026-05-19T13:25:52.238241Z,1286,795,924,3.2e-05
lmsys_0004338,gemini-pro,gpt-4,model_a,English,2026-06-08T07:49:23.238241Z,122,50,618,0.002111
lmsys_0004339,gpt-4,claude-3-5-sonnet,model_a,German,2026-05-13T06:03:37.238241Z,186,217,561,0.005133
lmsys_0004340,gpt-4,claude-3-opus,model_b,German,2026-05-30T16:48:21.238241Z,86,496,589,0.004548
lmsys_0004341,gemini-pro,gpt-3.5-turbo,model_a,Spanish,2026-05-13T04:51:49.238241Z,1091,153,585,0.000527
lmsys_0004342,claude-3-opus,claude-3-5-sonnet,tie,Japanese,2026-06-09T03:18:26.238241Z,838,209,586,0.004751
lmsys_0004343,gpt-4,llama-2-70b,tie,Spanish,2026-05-27T08:45:26.238241Z,36,393,441,0.009178
lmsys_0004344,gpt-4-turbo,claude-3-opus,model_a,Spanish,2026-05-30T01:08:53.238241Z,320,885,474,0.004798
lmsys_0004345,gpt-4,claude-3-5-sonnet,model_a,French,2026-06-12T00:41:05.238241Z,1917,1268,401,0.00315
lmsys_0004346,gpt-3.5-turbo,claude-3-opus,tie,French,2026-06-06T09:37:04.238241Z,1266,413,332,0.001978
lmsys_0004347,gemini-pro,gpt-4-turbo,model_a,Spanish,2026-06-04T17:14:49.238241Z,711,1226,530,0.001068
lmsys_0004348,davinci-003,gemini-pro,model_a,Spanish,2026-05-27T02:21:51.238241Z,1051,505,669,0.002719
lmsys_0004349,gpt-4-turbo,gpt-3.5-turbo,tie,Japanese,2026-05-24T02:17:10.238241Z,359,1268,633,0.002815
lmsys_0004350,gpt-4,gpt-4-turbo,model_a,English,2026-06-01T22:35:22.238241Z,1119,1427,418,0.009223
lmsys_0004351,gpt-4,palm-2,model_a,Japanese,2026-06-06T02:04:34.238241Z,95,168,457,0.005995
lmsys_0004352,gemini-pro,gpt-3.5-turbo,model_a,German,2026-05-31T10:44:05.238241Z,328,943,722,0.002182
lmsys_0004353,mistral-large,llama-2-70b,model_a,French,2026-05-14T03:28:28.238241Z,782,408,524,3.8e-05
lmsys_0004354,gpt-3.5-turbo,llama-2-70b,tie,German,2026-05-21T11:23:50.238241Z,655,868,242,0.00182
lmsys_0004355,gpt-3.5-turbo,llama-2-70b,tie,Spanish,2026-05-31T01:53:27.238241Z,440,819,383,0.001444
lmsys_0004356,gpt-4,mistral-large,tie,English,2026-05-21T16:12:08.238241Z,1166,381,874,5.9e-05
lmsys_0004357,davinci-003,claude-3-opus,model_b,Chinese,2026-05-21T06:39:20.238241Z,1872,792,692,0.003349
lmsys_0004358,gemini-pro,davinci-003,model_a,Japanese,2026-06-08T06:59:23.238241Z,125,110,555,0.002861
lmsys_0004359,llama-2-70b,gpt-4-turbo,model_b,French,2026-05-19T01:13:36.238241Z,260,642,511,0.004525
lmsys_0004360,palm-2,gpt-4,model_a,German,2026-06-07T23:25:28.238241Z,1609,631,355,0.00263
lmsys_0004361,gemini-pro,gpt-4-turbo,model_a,German,2026-06-09T03:08:43.238241Z,1019,116,446,0.000546
lmsys_0004362,gpt-3.5-turbo,davinci-003,model_a,English,2026-05-24T11:38:03.238241Z,1688,1352,395,0.001527
lmsys_0004363,davinci-003,gpt-4-turbo,tie,French,2026-05-24T12:23:59.238241Z,1479,1003,333,0.001453
lmsys_0004364,palm-2,gpt-3.5-turbo,model_b,French,2026-05-18T05:28:13.238241Z,1338,847,210,0.00181
lmsys_0004365,palm-2,mistral-large,tie,Spanish,2026-05-28T04:25:14.238241Z,1205,1457,420,0.003112
lmsys_0004366,claude-3-5-sonnet,llama-2-70b,model_a,Spanish,2026-05-15T00:47:35.238241Z,1598,1142,431,0.004921
lmsys_0004367,gemini-pro,claude-3-opus,model_a,Japanese,2026-05-18T05:27:36.238241Z,56,187,485,0.000542
lmsys_0004368,gpt-4,mistral-large,tie,German,2026-06-02T19:13:53.238241Z,743,352,1352,5.3e-05
lmsys_0004369,gpt-4-turbo,palm-2,tie,Spanish,2026-06-10T10:37:53.238241Z,82,370,494,0.004347
lmsys_0004370,mistral-large,claude-3-opus,tie,French,2026-05-24T06:27:27.238241Z,907,85,816,0.004685
lmsys_0004371,gpt-4-turbo,gpt-3.5-turbo,model_b,Spanish,2026-05-22T12:44:06.238241Z,1806,277,491,0.00165
lmsys_0004372,davinci-003,gpt-3.5-turbo,model_a,Spanish,2026-05-25T11:48:11.238241Z,898,1394,426,0.001294
lmsys_0004373,claude-3-5-sonnet,claude-3-opus,model_a,English,2026-05-26T17:25:45.238241Z,1595,1341,622,0.00245
lmsys_0004374,claude-3-opus,gpt-4,model_b,English,2026-05-18T13:50:55.238241Z,1627,488,261,0.003381
lmsys_0004375,gpt-4,gpt-4-turbo,tie,English,2026-06-05T01:59:20.238241Z,898,709,498,0.004493
lmsys_0004376,claude-3-5-sonnet,gpt-4-turbo,model_b,English,2026-05-29T05:57:17.238241Z,1149,519,305,0.002205
lmsys_0004377,mistral-large,llama-2-70b,tie,English,2026-05-19T04:29:16.238241Z,1624,1142,881,4.9e-05
lmsys_0004378,gpt-4,gemini-pro,model_b,English,2026-05-13T22:06:20.238241Z,283,1495,744,0.002557
lmsys_0004379,mistral-large,palm-2,tie,Japanese,2026-05-14T05:53:03.238241Z,1298,908,468,0.002316
lmsys_0004380,gpt-3.5-turbo,claude-3-5-sonnet,model_a,Chinese,2026-05-15T19:35:13.238241Z,1790,877,188,0.001889
lmsys_0004381,gemini-pro,palm-2,tie,English,2026-06-02T23:29:02.238241Z,467,989,395,0.000702
lmsys_0004382,davinci-003,gemini-pro,model_b,Japanese,2026-05-26T12:30:37.238241Z,797,348,432,0.002659
lmsys_0004383,claude-3-5-sonnet,gpt-4-turbo,tie,English,2026-06-07T01:07:22.238241Z,242,1430,473,0.004675
lmsys_0004384,llama-2-70b,gpt-4-turbo,model_a,Spanish,2026-06-08T09:21:11.238241Z,513,1455,1762,9.3e-05
lmsys_0004385,gpt-4-turbo,claude-3-5-sonnet,model_a,Japanese,2026-05-25T11:27:05.238241Z,525,1284,427,0.001516
lmsys_0004386,llama-2-70b,gpt-4-turbo,model_b,English,2026-06-03T15:11:59.238241Z,313,62,511,0.004328
lmsys_0004387,palm-2,claude-3-opus,tie,English,2026-05-28T21:28:16.238241Z,1718,936,519,0.003791
lmsys_0004388,gpt-3.5-turbo,gpt-4-turbo,model_a,French,2026-06-12T00:07:13.238241Z,866,1380,406,0.001564
lmsys_0004389,mistral-large,gpt-4,tie,Chinese,2026-05-15T18:59:38.238241Z,1006,659,952,7.2e-05
lmsys_0004390,palm-2,gpt-4,model_b,Japanese,2026-05-28T02:15:48.238241Z,1451,738,400,0.006992
lmsys_0004391,gemini-pro,llama-2-70b,model_a,Spanish,2026-05-21T16:38:08.238241Z,252,1345,790,0.001609
lmsys_0004392,gpt-4,gpt-3.5-turbo,model_a,English,2026-05-16T21:01:39.238241Z,1277,662,374,0.007055
lmsys_0004393,davinci-003,llama-2-70b,model_b,German,2026-05-21T14:01:50.238241Z,326,1053,1458,9e-05
lmsys_0004394,mistral-large,claude-3-5-sonnet,tie,German,2026-05-22T14:32:47.238241Z,1572,951,1494,9.9e-05
lmsys_0004395,gpt-4,gemini-pro,tie,Japanese,2026-05-20T01:59:24.238241Z,559,687,437,0.006534
lmsys_0004396,claude-3-opus,mistral-large,model_b,Spanish,2026-05-28T23:06:53.238241Z,49,56,502,7e-05
lmsys_0004397,gpt-4-turbo,gpt-4,model_b,German,2026-05-16T06:32:51.238241Z,59,625,438,0.007698
lmsys_0004398,claude-3-5-sonnet,gpt-3.5-turbo,tie,Spanish,2026-05-19T20:31:56.238241Z,53,1196,740,0.003055
lmsys_0004399,claude-3-5-sonnet,palm-2,model_a,Japanese,2026-05-26T06:29:57.238241Z,1478,148,708,0.002868
lmsys_0004400,palm-2,gemini-pro,tie,Japanese,2026-05-15T08:57:45.238241Z,1893,599,595,0.00289
lmsys_0004401,davinci-003,palm-2,model_b,French,2026-06-05T16:47:10.238241Z,1507,1208,664,0.00153
lmsys_0004402,gpt-4-turbo,mistral-large,model_a,Japanese,2026-05-15T11:41:37.238241Z,293,1362,429,0.002886
lmsys_0004403,palm-2,gemini-pro,model_a,French,2026-06-02T18:20:34.238241Z,860,580,471,0.001546
lmsys_0004404,gpt-4-turbo,claude-3-5-sonnet,tie,English,2026-06-02T01:29:54.238241Z,518,489,421,0.003033
lmsys_0004405,davinci-003,llama-2-70b,tie,Spanish,2026-05-28T05:40:16.238241Z,961,1025,1231,7.6e-05
lmsys_0004406,davinci-003,gemini-pro,tie,Spanish,2026-05-13T16:16:25.238241Z,155,852,699,0.001805
lmsys_0004407,gpt-4-turbo,palm-2,model_b,English,2026-06-05T05:02:39.238241Z,1884,1192,531,0.003224
lmsys_0004408,claude-3-opus,gpt-4,tie,German,2026-06-04T04:47:19.238241Z,701,836,576,0.004316
